130	216	4	0.01443484587721766
92	1079	3	-0.2511754037077476
256	452	4	0.01022367781581919
1	61	4	0.30841293701436673
72	48	4	0.17350427638963695
56	755	3	-0.6855031164894481
13	360	4	0.6371833654253088
15	405	2	-0.6522304694661754
92	77	3	-0.2511754037077476
207	476	2	-1.4870356341738926
292	174	5	0.9619100757668703
232	483	5	1.221847407322014
251	748	2	-1.9427899516210039
224	26	3	0.006455214318754883
181	220	4	2.9641110407302356
259	255	4	0.16771674571315218
305	471	4	0.5464604897872612
52	280	3	-1.7465717044973557
161	202	5	2.173171674243779
148	408	5	0.7844645405527362
125	235	2	-1.1092684440572391
97	228	5	0.7387012720761325
58	1098	4	0.13156534681616525
83	234	4	0.5176775776887456
90	347	4	-0.24134486330867722
272	178	5	0.7516460280028292
194	181	3	0.035229340829944195
125	478	4	0.43185260035816153
110	688	1	-2.3767953155336015
299	14	4	0.5904849847526994
151	10	5	0.9646309549756665
269	127	4	0.704393231799692
6	14	5	1.3131126292952768
54	106	3	-0.6048498416805165
303	69	5	1.327299314553957
16	944	1	-3.194781931578011
301	790	4	0.4866508501930381
276	1091	3	-0.45741099587622847
305	214	2	-1.3056651397207082
194	1028	2	-0.9415842003639632
91	323	2	-1.8251788771338269
87	554	4	0.22472482894251983
294	109	4	0.5596151621613317
286	171	4	0.24944907184020923
200	318	5	1.1259607117330834
229	328	1	-1.18673220792786
178	568	4	0.3369710275131135
303	842	2	-1.109159098508427
62	65	4	0.6265899220700106
207	591	3	-0.2784907724777959
92	172	4	0.774677824067053
301	401	4	0.4866508501930381
36	339	5	0.9364417103712741
70	746	3	-0.570535607781642
63	242	3	-0.11978709472124982
28	201	3	-0.7516417885224138
279	68	4	0.6108561090828111
250	7	4	0.2006804583100103
14	98	3	-1.0535739040702443
299	1018	3	-0.5117536534523398
194	54	3	0.035229340829944195
303	815	3	-0.2970062941542989
119	237	5	1.0366957749265522
295	218	5	0.9621647009128256
268	930	2	-0.8583528585147159
268	2	2	-0.8583528585147159
66	258	4	0.5095577718051384
233	202	5	0.823435184179009
83	623	4	0.5176775776887456
214	334	3	-1.0812851399640868
192	476	2	-1.3833164554608275
100	344	4	0.889317335238181
268	145	1	-1.7694846953847057
301	56	4	0.4866508501930381
307	89	5	1.1676897780052313
234	141	3	-0.13355199554664315
83	576	4	0.5176775776887456
181	264	2	0.6004294592129992
297	133	4	0.5274233074337877
38	153	5	0.8016038110748092
7	382	4	0.03263512792294017
264	813	4	-0.2154331173332918
181	872	1	-0.5814113315456191
201	146	1	-1.9271991370208994
85	507	4	0.5682036264470243
269	367	3	-0.00660368654812219
59	468	3	-0.8803484227346717
286	143	4	0.24944907184020923
193	96	1	-1.9451787118217785
113	595	5	1.1430984599736094
292	11	5	0.9619100757668703
130	1014	3	-1.004665273054355
275	98	4	1.4761658584428008
189	520	5	0.9524192909833752
219	82	1	-1.7139466210741519
218	209	5	1.709710989532275
123	427	3	-0.7703088090990918
119	222	5	1.0366957749265522
158	177	4	0.19578314668049873
222	118	4	0.7980196892230278
302	322	2	-0.49253182747733865
279	501	3	-0.22282801463398133
301	79	5	1.5161045717552344
181	3	2	0.6004294592129992
201	695	1	-1.9271991370208994
13	198	3	-0.0688246840703296
1	189	3	-0.4829862975885367
145	237	5	1.273163136515394
23	385	4	0.38117427108921376
201	767	4	0.9193526495482349
296	705	5	0.6939733699772189
42	546	3	-0.6825678009606191
33	872	3	-1.287801667079421
301	554	3	-0.5428028713691581
16	64	5	0.6444409904899854
95	135	3	-0.3703654122258635
154	357	4	0.04388751823807901
77	484	5	1.152507989018279
296	508	5	0.6939733699772189
302	303	2	-0.49253182747733865
244	673	3	-0.6078562128166768
222	77	4	0.7980196892230278
13	215	5	1.3431914149209474
16	705	5	0.6444409904899854
270	452	4	-0.3362087203365833
145	15	2	-1.0214350638963807
187	64	5	1.0185226521080144
200	304	5	1.1259607117330834
170	749	5	1.330655998051037
101	829	3	0.1197144473582862
184	218	3	-0.7922484979342099
128	204	4	0.3314695676097779
181	1295	1	-0.5814113315456191
184	153	3	-0.7922484979342099
1	33	4	0.30841293701436673
1	160	4	0.30841293701436673
184	321	5	1.603587321119847
54	595	3	-0.6048498416805165
94	343	4	0.3370214731671567
128	508	4	0.3314695676097779
23	323	2	-1.711818999255197
301	227	3	-0.5428028713691581
301	191	3	-0.5428028713691581
112	903	1	-2.5139726446733417
82	183	3	-0.060195538572938405
222	724	3	-0.041202103519667146
218	430	3	-0.7393344819599025
308	1197	4	0.31539150317488746
303	134	5	1.327299314553957
133	751	3	-0.17543967645562614
215	212	2	-2.001943180436411
69	256	5	1.0843865406416398
254	662	4	0.9166397015816188
276	2	4	0.5257379496170762
104	984	1	-1.443375672974064
63	1067	3	-0.11978709472124982
267	410	4	0.07301343623489
13	56	5	1.3431914149209474
240	879	3	-0.565194165260439
286	237	2	-1.4816673785207597
294	271	5	1.608893591213829
90	1086	4	-0.24134486330867722
18	26	4	0.14027728102496081
92	229	3	-0.2511754037077476
308	649	4	0.31539150317488746
144	89	3	-0.7098944393408448
191	302	4	0.4678196435114912
59	951	3	-0.8803484227346717
200	96	5	1.1259607117330834
16	197	5	0.6444409904899854
61	678	3	0.038277950117547505
271	199	4	0.415323714223638
271	709	3	-0.5800210491743908
142	169	5	1.1418736390078654
275	597	3	-0.19330743384369994
222	151	3	-0.041202103519667146
87	40	3	-0.8529328734863825
207	258	4	0.9300540892183008
272	1393	2	-2.6307610980099008
177	333	4	0.3874563661281903
207	1115	2	-1.4870356341738926
299	577	3	-0.5117536534523398
271	378	4	0.415323714223638
305	425	4	0.5464604897872612
49	959	2	-0.5452525802712728
94	1224	3	-0.6469828280508196
130	1017	3	-1.004665273054355
10	175	3	-2.070296435888179
203	321	3	-0.39798360404496996
191	286	4	0.4678196435114912
43	323	3	-0.698651206484344
21	558	5	1.7552439899998207
197	96	5	1.352594558708607
13	344	2	-0.774832733565968
194	66	3	0.035229340829944195
234	206	4	0.9529727139853679
308	402	4	0.31539150317488746
308	640	4	0.31539150317488746
269	522	5	1.4153901501475064
94	265	4	0.3370214731671567
268	62	3	0.052778978355273946
272	12	5	0.7516460280028292
121	291	3	-0.45633193407841294
296	20	5	0.6939733699772189
134	286	3	-0.5950806982787941
180	462	5	0.8143255448695097
234	612	3	-0.13355199554664315
104	117	2	-0.5773502691896255
38	758	1	-1.7014687344749178
269	845	1	-1.4285975232437507
7	163	4	0.03263512792294017
234	1451	3	-0.13355199554664315
275	405	2	-1.8627807261302005
52	250	3	-1.7465717044973557
102	823	3	0.5162687924580159
13	186	4	0.6371833654253088
178	731	4	0.3369710275131135
236	71	3	-0.4060063335141741
256	781	5	1.0683743317531007
263	176	5	0.9523625763113515
244	186	3	-0.6078562128166768
279	1181	4	0.6108561090828111
43	815	4	0.2848004918152738
83	78	2	-1.2654340787947116
151	197	5	0.9646309549756665
254	436	2	-1.0137670871796711
109	631	3	-0.3868465622077503
297	716	3	-0.41021812800405716
249	188	4	-0.12233081164321359
144	699	4	0.34217933407076706
301	604	4	0.4866508501930381
64	392	3	-0.585655181948589
92	501	2	-1.277028631482548
222	97	4	0.7980196892230278
268	436	3	0.052778978355273946
293	135	5	1.8864788795202054
213	173	5	0.88622066996843
160	460	2	-1.899452731338109
13	498	4	0.6371833654253088
59	715	5	1.0036465211568946
5	17	4	0.8259316169313743
125	163	5	1.2024131225658619
174	315	5	0.8998812267003307
114	505	3	-0.6592068339724827
213	515	4	-0.2649525714338606
23	196	2	-1.711818999255197
128	15	4	0.3314695676097779
239	56	4	-0.17043023216945008
181	279	1	-0.5814113315456191
291	80	4	0.30464168974334155
250	238	4	0.2006804583100103
201	649	3	-0.029497945974809786
60	60	5	1.4474393287569098
181	325	2	0.6004294592129992
119	407	3	-0.9384824909861416
287	1	5	0.8646406977187451
216	228	3	-0.7989505841170268
216	531	4	0.1978353827337401
203	471	4	0.5527550056180142
92	587	3	-0.2511754037077476
13	892	3	-0.0688246840703296
213	176	4	-0.2649525714338606
286	288	5	1.1150072970206937
117	1047	2	-1.8601078774485613
99	111	1	-2.331757728582219
11	558	3	-0.49689452826860636
65	47	2	-2.1750276467685135
295	194	4	-0.30350161706646117
269	217	2	-0.7176006048959365
85	259	2	-1.892588018917533
250	596	5	1.1423349165339047
137	144	5	0.6159047571913238
201	960	2	-0.9783485414978546
257	137	4	-0.03643684169774596
111	328	4	0.4920205312800611
91	480	4	0.1085241494512003
215	211	4	0.2547927684191793
181	938	1	-0.5814113315456191
189	1060	5	0.9524192909833752
1	20	4	0.30841293701436673
303	404	4	0.515146510199829
299	305	3	-0.5117536534523398
187	210	4	-0.07834789631600081
222	278	2	-0.8804238962623622
214	568	4	0.12223223321333156
293	770	3	-0.02963055831707118
285	191	4	0.07440238091428449
303	252	3	-0.2970062941542989
96	156	4	-0.2838348292608696
72	1110	3	-0.7772991582255729
115	1067	4	0.055510388429750875
7	430	3	-0.906790340144549
116	350	3	-0.007119654772098523
73	480	4	0.23561277585911117
269	246	5	1.4153901501475064
263	419	5	0.9523625763113515
70	431	3	-0.570535607781642
221	475	4	0.4278759862685411
72	182	5	1.124307711004847
25	357	4	-0.08244038109428294
290	50	5	1.803058654160918
189	526	4	0.01994595373787181
299	303	3	-0.5117536534523398
264	294	3	-1.2097398127177148
200	365	5	1.1259607117330834
187	135	4	-0.07834789631600081
184	187	4	0.40566941159281855
63	289	2	-1.1325325319099993
13	229	4	0.6371833654253088
298	486	3	-1.2642679512166433
235	185	4	0.02565653819557022
62	712	4	0.6265899220700106
246	94	2	-0.702179690965393
54	742	5	1.1424941453965307
63	762	3	-0.11978709472124982
11	732	3	-0.49689452826860636
92	168	4	0.774677824067053
8	550	3	-0.6410685100684786
307	174	4	0.1989397399564468
303	200	4	0.515146510199829
256	849	2	-2.106077630058744
72	54	3	-0.7772991582255729
164	406	2	-2.2186211260848
117	150	4	0.07891366752812093
224	77	4	0.9166404332632062
193	869	3	-0.14848692456654788
94	184	2	-1.630987129268796
281	338	2	-0.9666001949326015
130	109	3	-1.004665273054355
128	371	1	-2.619678840786955
94	720	1	-2.6149914304867723
182	845	3	-0.920157538397846
129	873	1	-1.3761822375762625
254	229	4	0.9166397015816188
64	381	4	0.41546478719429825
151	176	2	-1.9198661538963753
45	25	4	0.43189413260266135
193	879	3	-0.14848692456654788
276	922	4	0.5257379496170762
276	57	3	-0.45741099587622847
234	187	4	0.9529727139853679
181	306	1	-0.5814113315456191
21	370	1	-1.2585562422300876
293	249	3	-0.02963055831707118
264	721	5	0.7788735780511313
10	611	5	1.3615463046832172
197	346	3	-0.27603970585889936
276	142	3	-0.45741099587622847
308	427	4	0.31539150317488746
221	943	4	0.4278759862685411
131	126	4	-0.12800070621274148
268	824	2	-0.8583528585147159
109	8	3	-0.3868465622077503
198	58	3	-0.28409488341438277
230	680	4	0.1321225092605444
181	741	1	-0.5814113315456191
192	1061	4	0.4437052781666806
234	448	3	-0.13355199554664315
90	900	4	-0.24134486330867722
193	941	4	0.7498589690610674
128	603	5	1.3151857037420223
126	905	2	-1.300131270954541
244	265	4	0.3254971978308658
90	289	3	-1.3219935049893201
157	25	3	-0.6335525276298888
305	71	3	-0.37960232496672347
119	382	5	1.0366957749265522
21	222	2	-0.5051061841726104
231	181	4	0.36514837167011094
280	508	3	-0.5775760025947853
288	132	3	-0.7286979767296217
279	1497	2	-1.0565121383507738
301	33	4	0.4866508501930381
72	699	3	-0.7772991582255729
90	259	2	-2.402642146669963
308	55	3	-0.988883775579595
59	742	3	-0.8803484227346717
94	744	4	0.3370214731671567
130	642	4	0.01443484587721766
26	1015	3	0.0655106309538734
56	121	5	1.450981596569332
82	508	2	-0.9029330785940738
62	12	4	0.6265899220700106
276	40	3	-0.45741099587622847
181	1015	1	-0.5814113315456191
152	301	3	-1.3329056516398208
178	845	4	0.3369710275131135
217	597	4	0.7531058311692297
79	303	4	0.0
138	484	4	-0.412371581238767
308	81	5	1.61966678192937
75	284	2	-0.9413503829746076
269	198	4	0.704393231799692
307	94	3	-0.7698102980923378
222	781	3	-0.041202103519667146
121	740	3	-0.45633193407841294
269	22	1	-1.4285975232437507
13	864	4	0.6371833654253088
230	742	5	1.0107371958431632
269	507	4	0.704393231799692
239	1099	5	0.6265817359170944
245	1028	5	1.5415865295899434
56	546	3	-0.6855031164894481
295	961	5	0.9621647009128256
271	1028	2	-1.5753658125724197
222	812	2	-0.8804238962623622
69	240	3	-0.795216796470536
10	7	4	-0.35437506560248083
22	376	3	-0.23543626288536068
294	931	3	-0.48966326689116546
82	717	1	-1.7456706186152091
279	399	4	0.6108561090828111
269	234	1	-1.4285975232437507
6	98	5	1.3131126292952768
243	1039	4	0.43330422409866803
298	181	4	-0.038603601563866906
282	325	1	-2.4707592280088115
78	323	1	-1.8549077150721207
118	200	5	0.4478003852257786
283	1114	5	1.0420237671103587
171	292	4	0.7195933048450145
70	217	4	0.65471299253631
10	100	5	1.3615463046832172
245	181	4	0.6490890650905023
107	333	3	0.0
246	561	1	-1.4586716232209271
13	901	1	-1.4808407830616066
276	70	4	0.5257379496170762
244	17	2	-1.5412096234642194
189	56	5	0.9524192909833752
226	242	5	1.2961481396815724
62	1016	4	0.6265899220700106
276	417	4	0.5257379496170762
214	478	4	0.12223223321333156
306	235	4	0.21711466682412073
222	26	3	-0.041202103519667146
280	631	5	1.4226200869280947
60	430	5	1.4474393287569098
56	71	4	0.382739240039942
42	274	5	1.19577667386334
1	202	5	1.0998121716172702
13	809	4	0.6371833654253088
173	289	4	-0.25138002345037347
15	749	1	-1.3976367202846613
185	23	4	-0.05841002093713831
280	540	3	-0.5775760025947853
244	381	4	0.3254971978308658
150	293	4	0.1532662492591851
7	497	4	0.03263512792294017
178	317	4	0.3369710275131135
178	742	3	-0.7204208174418282
95	1217	3	-0.3703654122258635
234	1462	3	-0.13355199554664315
97	222	5	0.7387012720761325
109	127	2	-1.2657018588739013
117	268	5	1.048424440016462
269	705	2	-0.7176006048959365
130	1246	3	-1.004665273054355
264	655	4	-0.2154331173332918
207	13	3	-0.2784907724777959
42	588	5	1.19577667386334
246	409	2	-0.702179690965393
87	367	4	0.22472482894251983
101	304	3	0.1197144473582862
256	127	4	0.01022367781581919
92	794	3	-0.2511754037077476
181	762	2	0.6004294592129992
213	235	1	-3.718472295640732
92	739	2	-1.277028631482548
292	661	5	0.9619100757668703
246	665	4	0.8108041735456751
274	845	5	0.9590292187262073
188	692	5	1.2610804574910284
18	86	4	0.14027728102496081
5	439	1	-1.3751551794593437
236	632	3	-0.4060063335141741
193	407	4	0.7498589690610674
144	709	4	0.34217933407076706
90	1198	5	0.8393037783719657
48	609	4	0.20291723913087822
5	225	2	-0.6414595806624377
22	128	5	1.103934477084691
311	432	4	0.2345853679040209
8	22	5	0.9684226428694037
276	188	4	0.5257379496170762
222	173	5	1.6372414819657228
72	866	4	0.17350427638963695
299	134	4	0.5904849847526994
1	171	5	1.0998121716172702
308	295	3	-0.988883775579595
165	216	4	0.0
222	49	3	-0.041202103519667146
181	121	4	2.9641110407302356
200	11	5	1.1259607117330834
234	626	4	0.9529727139853679
244	707	4	0.3254971978308658
90	25	5	0.8393037783719657
208	216	5	1.1844055862288096
263	96	4	-0.04883910647750525
134	323	4	0.3347328927818215
279	586	4	0.6108561090828111
2	292	4	0.2817375449070568
288	593	2	-1.556763859376919
49	302	4	1.0497039470528582
286	153	5	1.1150072970206937
205	304	3	0.13147445139660552
22	80	4	0.43424910709966524
234	318	4	0.9529727139853679
223	328	3	-0.022031090010588384
15	25	3	0.09317578135231076
268	147	4	0.9639108152252638
94	1220	3	-0.6469828280508196
274	405	4	-0.05725547574484812
7	492	5	0.9720605959904293
268	217	2	-0.8583528585147159
16	55	5	0.6444409904899854
164	620	3	-1.1755380593434392
290	161	4	0.7080837629700769
92	515	4	0.774677824067053
239	1070	5	0.6265817359170944
56	449	5	1.450981596569332
248	234	4	0.36054056054530004
234	10	3	-0.13355199554664315
280	1049	2	-1.5776740473562252
308	187	5	1.61966678192937
276	64	5	1.5088868951103809
192	948	3	-0.46980558864707345
122	509	4	0.016821736422750012
85	588	3	-0.6621921962352544
262	931	2	-1.4152003342469495
201	272	3	-0.029497945974809786
181	870	2	0.6004294592129992
295	739	4	-0.30350161706646117
263	568	4	-0.04883910647750525
295	39	4	-0.30350161706646117
201	1100	4	0.9193526495482349
93	820	3	-0.2855234539088673
159	1028	5	1.1720481141631531
158	665	2	-1.796598287185753
293	423	3	-0.02963055831707118
82	597	3	-0.060195538572938405
276	181	5	1.5088868951103809
13	823	5	1.3431914149209474
217	2	3	0.028598955614021232
83	660	4	0.5176775776887456
189	20	5	0.9524192909833752
222	796	4	0.7980196892230278
146	1022	5	1.1422578644469734
267	121	3	-1.0526103723863345
126	294	3	-0.4522195725059272
181	1060	1	-0.5814113315456191
125	80	4	0.43185260035816153
43	120	4	0.2848004918152738
13	780	1	-1.4808407830616066
253	259	2	-2.0678810563377774
42	44	3	-0.6825678009606191
77	518	4	0.32270223692511807
291	686	5	1.2742539495716119
268	21	3	0.052778978355273946
262	28	3	-0.2043337380998271
234	81	3	-0.13355199554664315
29	245	3	-0.7322984908999713
236	57	5	1.300596559901338
158	729	3	-0.8004075702526271
156	661	4	0.3359671037117279
232	52	5	1.221847407322014
168	866	5	1.1902380714238079
37	288	4	0.3541090981535696
141	245	3	-0.3209179360208632
235	230	4	0.02565653819557022
102	70	3	0.5162687924580159
77	172	3	-0.5071035151680429
90	506	5	0.8393037783719657
186	566	5	1.296674200823102
44	660	5	1.3492075295415509
118	774	5	0.4478003852257786
7	661	5	0.9720605959904293
49	1003	2	-0.5452525802712728
62	68	1	-2.065426039415962
42	1028	4	0.2566044364513604
178	433	4	0.3369710275131135
85	51	2	-1.892588018917533
77	474	5	1.152507989018279
58	1099	2	-1.4893197259589896
56	1047	4	0.382739240039942
197	688	1	-1.9046739704264057
286	99	4	0.24944907184020923
90	258	3	-1.3219935049893201
181	1288	1	-0.5814113315456191
295	190	4	-0.30350161706646117
224	69	4	0.9166404332632062
272	317	4	-0.3758230140014141
221	1010	3	-0.6876578350744406
66	877	1	-2.394921527484151
207	318	5	2.1385989509143974
234	487	3	-0.13355199554664315
7	648	5	0.9720605959904293
87	82	5	1.3023825313714221
195	1052	1	-2.2355040676059375
44	449	5	1.3492075295415509
306	287	4	0.21711466682412073
194	172	3	0.035229340829944195
94	62	3	-0.6469828280508196
167	659	4	0.427943886162182
108	100	4	0.43771377963650576
230	304	5	1.0107371958431632
181	927	1	-0.5814113315456191
54	302	4	0.26882215185800706
90	22	4	-0.24134486330867722
181	696	2	0.6004294592129992
286	357	4	0.24944907184020923
14	269	4	-0.08861836576291814
311	179	2	-2.0643512375553863
92	121	5	1.8005310518418536
21	440	1	-1.2585562422300876
244	550	1	-2.474563034111762
181	405	4	2.9641110407302356
65	806	4	0.07016218215382301
37	540	2	-1.664312761321776
44	443	5	1.3492075295415509
244	183	4	0.3254971978308658
1	265	4	0.30841293701436673
270	25	5	0.6724174406731674
299	387	2	-1.613992291657379
94	572	3	-0.6469828280508196
286	746	4	0.24944907184020923
239	272	5	0.6265817359170944
216	55	5	1.194621349584507
254	121	3	-0.04856369279902615
62	665	2	-1.1680873855873044
178	385	4	0.3369710275131135
194	23	4	1.0120428820238516
268	955	3	0.052778978355273946
188	143	5	1.2610804574910284
276	294	4	0.5257379496170762
158	1098	4	0.19578314668049873
207	845	3	-0.2784907724777959
161	48	1	-1.3773623287460575
305	654	4	0.5464604897872612
47	324	3	-0.7053296240358193
64	736	4	0.41546478719429825
191	751	3	-0.7952933939695355
7	378	5	0.9720605959904293
59	92	5	1.0036465211568946
69	268	5	1.0843865406416398
10	461	3	-2.070296435888179
21	129	4	1.0017939319423437
58	9	4	0.13156534681616525
194	152	3	0.035229340829944195
7	200	5	0.9720605959904293
113	126	5	1.1430984599736094
173	328	5	0.9496578663680754
95	233	4	0.5172344550050851
16	194	5	0.6444409904899854
59	323	4	0.0616490492111114
311	654	3	-0.9148829348256827
292	589	4	-0.2805571054320035
43	203	4	0.2848004918152738
79	50	4	0.0
235	70	5	1.2315138333873625
125	190	5	1.2024131225658619
284	322	3	-0.6894197446044232
303	161	5	1.327299314553957
254	378	3	-0.04856369279902615
255	1034	1	-1.1694330712562822
104	301	2	-0.5773502691896255
90	923	5	0.8393037783719657
6	463	4	0.3510752515824177
279	122	1	-1.890196262067566
286	298	4	0.24944907184020923
222	448	3	-0.041202103519667146
297	57	5	1.4650647428716326
42	625	3	-0.6825678009606191
130	1217	4	0.01443484587721766
254	357	3	-0.04856369279902615
109	475	1	-2.144557155540052
230	1444	2	-1.6251068639046933
244	310	3	-0.6078562128166768
6	301	2	-1.5729995038433007
36	748	4	0.15607361839521247
256	443	3	-1.0479269761214622
102	515	1	-2.17081697069696
104	285	4	1.1547005383792515
21	447	5	1.7552439899998207
111	301	4	0.4920205312800611
18	408	5	1.3177562762950874
25	222	4	-0.08244038109428294
110	944	3	-0.05242930843088814
270	98	5	0.6724174406731674
68	237	5	1.2280570515749312
83	215	4	0.5176775776887456
6	258	2	-1.5729995038433007
89	216	5	0.8365313151603041
128	317	4	0.3314695676097779
305	512	4	0.5464604897872612
184	412	2	-1.9901664074612384
286	175	5	1.1150072970206937
279	1428	3	-0.22282801463398133
256	86	5	1.0683743317531007
221	48	5	1.5434098076115228
140	332	3	-0.5286805326376808
190	977	2	-1.3349703424556127
11	227	3	-0.49689452826860636
201	203	5	1.8682032450712798
150	181	5	1.1341702445179698
126	245	3	-0.4522195725059272
20	208	2	-0.9576701413267262
144	742	4	0.34217933407076706
181	930	1	-0.5814113315456191
109	566	4	0.4920087344584005
85	1065	3	-0.6621921962352544
